Well Serial Num,Operator Name,Operator ID,Field ID,Field Name,Well Name,Well Num,Well Status Code,Well Status Code Description,Classification,Well Class Type Code,Well Class Type Code Description,API Num,Effective Date,Permit Date,Spud Date,Well Status Date,Section,Township,Range,Meridian,Parish Code,Parish Name,District Code,District Name,Ground Elevation,Latitude,Longitude,Product Type Code,Product Type Code Description,USDW Value,Area USDW Value,Source Area USDW Value,Measured Depth,Area Code,State Lease Num,Original Proposed Sand,Original Proposed Measured Depth,Original Proposed True Vertical Depth,Expiration Date
255061,"NEW DAWN OPERATING, LLC",N6984,9715,WILDCAT-NO LA SHREVEPORT DIST,LABOKAY 20,001,03,PERMIT EXPIRED,,,,17115202450000,26-MAR-2026,27-MAR-2025,,26-MAR-2026,020,02N,09W,W,58,VERNON,6,SHREVEPORT,303.55,31.1346758726215,-93.3156006558854,00,NO PRODUCT SPECIFIED,,0,,3700,(1) - ONSHORE,,YEGUA,3700,3700,26-MAR-2026
254639,"NEW DAWN OPERATING, LLC",N6984,3928,FORT JESSUP,LABOKAY 19,001,18,TEMPORARILY ABANDONED WELL,,,,17085226600000,06-AUG-2024,11-APR-2024,19-JUL-2024,06-AUG-2024,019,06N,09W,W,43,SABINE,6,SHREVEPORT,284.1,31.4927776711796,-93.3267701229966,00,NO PRODUCT SPECIFIED,,0,,5400,(1) - ONSHORE,,SARATOGA CHALK,5400,,10-APR-2025
252868,"NEW DAWN OPERATING, LLC",N6984,6566,"MASTERS CREEK, SOUTH",LABOKAY 3,001,29,DRY AND PLUGGED,,,,17079205520000,29-JUL-2021,08-JUL-2021,12-JUL-2021,29-JUL-2021,003,02S,04W,W,40,RAPIDES,2,LAFAYETTE,168,30.9203199781522,-92.7643866898587,00,NO PRODUCT SPECIFIED,,0,,4100,(1) - ONSHORE,,FRIO,4100,,03-JAN-2022
252882,"NEW DAWN OPERATING, LLC",N6984,6566,"MASTERS CREEK, SOUTH",LABOKAY 22,001,29,DRY AND PLUGGED,,,,17003206010000,30-JUL-2021,14-JUL-2021,19-JUL-2021,30-JUL-2021,022,02S,04W,W,02,ALLEN,2,LAFAYETTE,141,30.8730006498151,-92.772125612839,00,NO PRODUCT SPECIFIED,,0,,4100,(1) - ONSHORE,,FRIO,4000,,09-JAN-2022
255610,"NORTHLAND OPERATING, LLC",N1171,4786,JOYCE,BCI,027,01,PERMITTED,,,,17127229720000,31-MAR-2026,31-MAR-2026,,31-MAR-2026,025,12N,02W,W,64,WINN,6,SHREVEPORT,149,31.9925677861195,-92.5306184239889,00,NO PRODUCT SPECIFIED,,0,,1250,(1) - ONSHORE,,WILCOX (TREMONT),1250,,26-SEP-2026
255611,"NORTHLAND OPERATING, LLC",N1171,4786,JOYCE,BCI,028,01,PERMITTED,,,,17127229730000,31-MAR-2026,31-MAR-2026,,31-MAR-2026,025,12N,02W,W,64,WINN,6,SHREVEPORT,152,31.9922043618444,-92.5328440066754,00,NO PRODUCT SPECIFIED,,0,,1250,(1) - ONSHORE,,WILCOX (TREMONT),1250,,26-SEP-2026
255612,"NORTHLAND OPERATING, LLC",N1171,4786,JOYCE,BCI,029,01,PERMITTED,,,,17127229740000,31-MAR-2026,31-MAR-2026,,31-MAR-2026,025,12N,02W,W,64,WINN,6,SHREVEPORT,149,31.9905662030809,-92.5318628418519,00,NO PRODUCT SPECIFIED,,0,,1250,(1) - ONSHORE,,WICLOX (TREMONT),1250,,26-SEP-2026
255669,"NORTHLAND OPERATING, LLC",N1171,4786,JOYCE,BCI,030,01,PERMITTED,,,,17127229760000,05-MAY-2026,05-MAY-2026,,05-MAY-2026,025,12N,02W,W,64,WINN,6,SHREVEPORT,149,31.9900164128505,-92.5318174940541,00,NO PRODUCT SPECIFIED,,0,,1250,(1) - ONSHORE,,WILCOX (TREMONT),1250,,31-OCT-2026
255670,"NORTHLAND OPERATING, LLC",N1171,4786,JOYCE,BCI,031,01,PERMITTED,,,,17127229770000,05-MAY-2026,05-MAY-2026,,05-MAY-2026,025,12N,02W,W,64,WINN,6,SHREVEPORT,163,31.9905687887995,-92.5325079626741,00,NO PRODUCT SPECIFIED,,0,,1250,(1) - ONSHORE,,WILCOX (TREMONT),1250,,31-OCT-2026
255671,"NORTHLAND OPERATING, LLC",N1171,4786,JOYCE,BCI,032,01,PERMITTED,,,,17127229780000,05-MAY-2026,05-MAY-2026,,05-MAY-2026,025,12N,02W,W,64,WINN,6,SHREVEPORT,161,31.9900162506152,-92.5324593844885,00,NO PRODUCT SPECIFIED,,0,,1250,(1) - ONSHORE,,WILCOX (TREMONT),1250,,31-OCT-2026
255704,"NORTHLAND OPERATING, LLC",N1171,4786,JOYCE,BCI,035,01,PERMITTED,,,,17127229790000,23-JUN-2026,23-JUN-2026,,23-JUN-2026,025,12N,02W,W,64,WINN,6,SHREVEPORT,162,31.9986672562168,-92.532910822844,00,NO PRODUCT SPECIFIED,,0,,1250,(1) - ONSHORE,,WILCOX (TREMONT),1250,,19-DEC-2026
255230,"NORTHLAND OPERATING, LLC",N1171,4786,JOYCE,BCI A,006,03,PERMIT EXPIRED,,,,17127229460000,05-JAN-2026,03-JUL-2025,,05-JAN-2026,026,12N,02W,W,64,WINN,6,SHREVEPORT,181,31.995502668412,-92.5347290305133,00,NO PRODUCT SPECIFIED,,0,,1250,(1) - ONSHORE,,WILCOX (TREMONT),1250,,29-DEC-2025
255231,"NORTHLAND OPERATING, LLC",N1171,4786,JOYCE,BCI A,007,03,PERMIT EXPIRED,,,,17127229470000,05-JAN-2026,03-JUL-2025,,05-JAN-2026,026,12N,02W,W,64,WINN,6,SHREVEPORT,173,31.9936718773006,-92.5345573795367,00,NO PRODUCT SPECIFIED,,0,,1250,(1) - ONSHORE,,WILCOX (TREMONT),1250,,29-DEC-2025
255551,"NORTHLAND OPERATING, LLC",N1171,4786,JOYCE,BCI,023,03,PERMIT EXPIRED,,,,17127229670000,13-AUG-2026,13-FEB-2026,,13-AUG-2026,025,12N,02W,W,64,WINN,6,SHREVEPORT,171,31.9925916371667,-92.5341150585026,00,NO PRODUCT SPECIFIED,,0,,1250,(1) - ONSHORE,,WILCOX TREMONT,1250,,11-AUG-2026
255175,"NORTHLAND OPERATING, LLC",N1171,4786,JOYCE,BCI A,001,10,ACTIVE - PRODUCING,,,,17127229450000,01-DEC-2025,04-JUN-2025,05-JUN-2025,04-SEP-2025,026,12N,02W,W,64,WINN,6,SHREVEPORT,208,31.9962750990585,-92.5348744819402,10,OIL,,0,,1152,(1) - ONSHORE,,WILCOX (TREMONT),1250,,30-NOV-2025
255176,"NORTHLAND OPERATING, LLC",N1171,4786,JOYCE,BCI A,002,10,ACTIVE - PRODUCING,,,,17127229410000,06-SEP-2025,06-JUN-2025,16-JUN-2025,06-SEP-2025,026,12N,02W,W,64,WINN,6,SHREVEPORT,193,31.9951203941061,-92.5353192005933,10,OIL,,0,,1134,(1) - ONSHORE,,WILCOX (TREMONT),1250,,02-DEC-2025
255177,"NORTHLAND OPERATING, LLC",N1171,4786,JOYCE,BCI A,003,10,ACTIVE - PRODUCING,,,,17127229420000,08-SEP-2025,06-JUN-2025,25-JUN-2025,08-SEP-2025,026,12N,02W,W,64,WINN,6,SHREVEPORT,187,31.994532082728,-92.5354060705321,10,OIL,,0,,1127,(1) - ONSHORE,,WILCOX (TREMONT),1250,,02-DEC-2025
255178,"NORTHLAND OPERATING, LLC",N1171,4786,JOYCE,BCI A,004,10,ACTIVE - PRODUCING,,,,17127229430000,10-SEP-2025,06-JUN-2025,04-JUL-2025,10-SEP-2025,026,12N,02W,W,64,WINN,6,SHREVEPORT,185,31.9939712666869,-92.53547359562,10,OIL,,0,,1126,(1) - ONSHORE,,WILCOX (TREMONT),1250,,02-DEC-2025
255179,"NORTHLAND OPERATING, LLC",N1171,4786,JOYCE,BCI A,005,10,ACTIVE - PRODUCING,,,,17127229440000,12-SEP-2025,06-JUN-2025,15-JUL-2025,12-SEP-2025,026,12N,02W,W,64,WINN,6,SHREVEPORT,214,31.9964700283837,-92.5357745553663,10,OIL,,0,,1167,(1) - ONSHORE,,WILCOX (TREMONT),1250,,02-DEC-2025
255232,"NORTHLAND OPERATING, LLC",N1171,4786,JOYCE,BCI B,008,10,ACTIVE - PRODUCING,,,,17127229480000,16-SEP-2025,03-JUL-2025,05-AUG-2025,16-SEP-2025,025,12N,02W,W,64,WINN,6,SHREVEPORT,192,31.9960140997787,-92.5343001927855,10,OIL,,0,,1141,(1) - ONSHORE,,WILCOX (TREMONT),1250,,29-DEC-2025
255233,"NORTHLAND OPERATING, LLC",N1171,4786,JOYCE,BCI B,009,10,ACTIVE - PRODUCING,,,,17127229490000,14-SEP-2025,03-JUL-2025,24-JUL-2025,14-SEP-2025,025,12N,02W,W,64,WINN,6,SHREVEPORT,171,31.9935842709105,-92.5331993249579,10,OIL,,0,,1106,(1) - ONSHORE,,WILCOX (TREMONT),1250,,29-DEC-2025
255234,"NORTHLAND OPERATING, LLC",N1171,4786,JOYCE,BCI B,010,10,ACTIVE - PRODUCING,,,,17127229500000,18-SEP-2025,03-JUL-2025,14-AUG-2025,18-SEP-2025,025,12N,02W,W,64,WINN,6,SHREVEPORT,174,31.9965229170735,-92.5333552201303,10,OIL,,0,,1128,(1) - ONSHORE,,WILCOX (TREMONT),1250,,29-DEC-2025
255300,"NORTHLAND OPERATING, LLC",N1171,4786,JOYCE,BCI B,011,10,ACTIVE - PRODUCING,,,,17127229510000,01-OCT-2025,21-AUG-2025,16-SEP-2025,01-OCT-2025,025,12N,02W,W,64,WINN,6,SHREVEPORT,152,31.9940903549363,-92.5321608241909,10,OIL,,0,,1114,(1) - ONSHORE,,WILCOX (TREMONT),1250,,16-FEB-2026
255301,"NORTHLAND OPERATING, LLC",N1171,4786,JOYCE,BCI A,012,10,ACTIVE - PRODUCING,,,,17127229520000,20-SEP-2025,21-AUG-2025,26-AUG-2025,20-SEP-2025,026,12N,02W,W,64,WINN,6,SHREVEPORT,201,31.9968577830628,-92.5352553486591,10,OIL,,0,,1164,(1) - ONSHORE,,WILCOX (TREMONT),1250,,16-FEB-2026
255302,"NORTHLAND OPERATING, LLC",N1171,4786,JOYCE,BCI A,013,10,ACTIVE - PRODUCING,,,,17127229530000,22-SEP-2025,21-AUG-2025,04-SEP-2025,22-SEP-2025,026,12N,02W,W,64,WINN,6,SHREVEPORT,202,31.9968634644423,-92.5345876061853,10,OIL,,0,,1157,(1) - ONSHORE,,WILCOX (TREMONT),1250,,16-FEB-2026
255339,"NORTHLAND OPERATING, LLC",N1171,4786,JOYCE,BCI,014,10,ACTIVE - PRODUCING,,,,17127229540000,11-OCT-2025,16-SEP-2025,25-SEP-2025,11-OCT-2025,025,12N,02W,W,64,WINN,6,SHREVEPORT,179,31.9931002688858,-92.5338700940915,10,OIL,,0,,1117,(1) - ONSHORE,,WILCOX (TREMONT),1250,,14-MAR-2026
255340,"NORTHLAND OPERATING, LLC",N1171,4786,JOYCE,BCI,015,10,ACTIVE - PRODUCING,,,,17127229550000,20-OCT-2025,16-SEP-2025,07-OCT-2025,20-OCT-2025,025,12N,02W,W,64,WINN,6,SHREVEPORT,171,31.9997806524701,-92.5327176643479,10,OIL,,0,,1153,(1) - ONSHORE,,WILCOX (TREMONT),1250,,14-MAR-2026
255341,"NORTHLAND OPERATING, LLC",N1171,4786,JOYCE,BCI,016,10,ACTIVE - PRODUCING,,,,17127229560000,30-OCT-2025,16-SEP-2025,09-OCT-2025,30-OCT-2025,024,12N,02W,W,64,WINN,6,SHREVEPORT,197,32.0014662012944,-92.531082689521,10,OIL,,0,,1153,(1) - ONSHORE,,WILCOX (TREMONT),1250,,14-MAR-2026
255370,"NORTHLAND OPERATING, LLC",N1171,4786,JOYCE,BCI,017,10,ACTIVE - PRODUCING,,,,17127229570000,09-NOV-2025,22-OCT-2025,23-OCT-2025,09-NOV-2025,025,12N,02W,W,64,WINN,6,SHREVEPORT,170,31.9992446382624,-92.5325561793129,10,OIL,,0,,1117,(1) - ONSHORE,,WILCOX (TREMONT),1250,,19-APR-2026
255371,"NORTHLAND OPERATING, LLC",N1171,4786,JOYCE,BCI,018,10,ACTIVE - PRODUCING,,,,17127229580000,18-NOV-2025,22-OCT-2025,04-NOV-2025,18-NOV-2025,025,12N,02W,W,64,WINN,6,SHREVEPORT,178,32.0002480614284,-92.53241136586,10,OIL,,0,,1122,(1) - ONSHORE,,WILCOX (TREMONT),1250,,19-APR-2026
255372,"NORTHLAND OPERATING, LLC",N1171,4786,JOYCE,BCI,019,10,ACTIVE - PRODUCING,,,,17127229590000,28-NOV-2025,22-OCT-2025,13-NOV-2025,28-NOV-2025,025,12N,02W,W,64,WINN,6,SHREVEPORT,188,32.0003499373269,-92.5317662133575,10,OIL,,0,,1122,(1) - ONSHORE,,WILCOX (TREMONT),1250,,19-APR-2026
255488,"NORTHLAND OPERATING, LLC",N1171,4786,JOYCE,BCI,020,10,ACTIVE - PRODUCING,,,,17127229640000,20-JAN-2026,23-DEC-2025,06-JAN-2026,20-JAN-2026,026,12N,02W,W,64,WINN,6,SHREVEPORT,194,31.9982294345048,-92.5356203952965,10,OIL,,0,,1097,(1) - ONSHORE,,WILCOX (TREMONT),1250,,20-JUN-2026
255489,"NORTHLAND OPERATING, LLC",N1171,4786,JOYCE,BCI,021,10,ACTIVE - PRODUCING,,,,17127229650000,23-DEC-2025,23-DEC-2025,21-NOV-2025,06-DEC-2025,025,12N,02W,W,64,WINN,6,SHREVEPORT,155,31.9975979619278,-92.532645922478,10,OIL,,0,,1101,(1) - ONSHORE,,WILCOX (TREMONT),1250,,20-JUN-2026
255490,"NORTHLAND OPERATING, LLC",N1171,4786,JOYCE,BCI,022,10,ACTIVE - PRODUCING,,,,17127229660000,07-JAN-2026,23-DEC-2025,24-NOV-2025,07-JAN-2026,025,12N,02W,W,64,WINN,6,SHREVEPORT,157,31.9975647939409,-92.5333394672152,10,OIL,,0,,1144,(1) - ONSHORE,,WILCOX (TREMONT),1250,,20-JUN-2026
255580,"NORTHLAND OPERATING, LLC",N1171,4786,JOYCE,BCI,024,31,SHUT-IN DRY HOLE -FUTURE UTILITY,,,,17127229680000,30-MAR-2026,10-MAR-2026,11-MAR-2026,30-MAR-2026,025,12N,02W,W,64,WINN,6,SHREVEPORT,166,31.9926632810801,-92.5334764017494,00,NO PRODUCT SPECIFIED,,0,,1110,(1) - ONSHORE,,WILCOX (TREMONT),1250,,05-SEP-2026
255598,"NORTHLAND OPERATING, LLC",N1171,4786,JOYCE,BCI,025,31,SHUT-IN DRY HOLE -FUTURE UTILITY,,,,17127229700000,15-APR-2026,24-MAR-2026,24-MAR-2026,15-APR-2026,025,12N,02W,W,64,WINN,6,SHREVEPORT,163,31.9927569130037,-92.5328409775005,00,NO PRODUCT SPECIFIED,,0,,1106,(1) - ONSHORE,,WILCOX (TREMONT),1250,,19-SEP-2026
255599,"NORTHLAND OPERATING, LLC",N1171,4786,JOYCE,BCI,026,31,SHUT-IN DRY HOLE -FUTURE UTILITY,,,,17127229710000,17-APR-2026,24-MAR-2026,25-MAR-2026,17-APR-2026,025,12N,02W,W,64,WINN,6,SHREVEPORT,155,31.9931116613289,-92.5323475733117,00,NO PRODUCT SPECIFIED,,0,,1125,(1) - ONSHORE,,WILCOX (TREMONT),1250,,19-SEP-2026
975749,"NOW SAVE # 9, LLC",N7705,9709,WILDCAT-NO LA MONROE DIST,OSP-1,001,09,ACTIVE- INJECTION,V,17,AQUIFER REMEDIATION,17073881720000,04-AUG-2020,29-JUL-2020,,04-AUG-2020,043,18N,04E,E,37,OUACHITA,5,MONROE,0,32.5360905736181,-92.0797298117303,00,NO PRODUCT SPECIFIED,,920,AREA USDW VALUE FROM E LOG SN 180589 PER BYRONE,15,(1) - ONSHORE,,,,,
975750,"NOW SAVE # 9, LLC",N7705,9709,WILDCAT-NO LA MONROE DIST,OSP-2,002,09,ACTIVE- INJECTION,V,17,AQUIFER REMEDIATION,0,06-AUG-2020,29-JUL-2020,,06-AUG-2020,043,18N,04E,E,37,OUACHITA,5,MONROE,0,32.5360470990145,-92.0798825157075,00,NO PRODUCT SPECIFIED,,920,AREA USDW VALUE FROM E LOG SN 180589 PER BYRONE,15,(1) - ONSHORE,,,,,
975751,"NOW SAVE # 9, LLC",N7705,9709,WILDCAT-NO LA MONROE DIST,OSP-3,003,09,ACTIVE- INJECTION,V,17,AQUIFER REMEDIATION,0,06-AUG-2020,29-JUL-2020,,06-AUG-2020,043,18N,04E,E,37,OUACHITA,5,MONROE,0,32.5360660503458,-92.0797948197596,00,NO PRODUCT SPECIFIED,,920,AREA USDW VALUE FROM E LOG SN 180589 PER BYRONE,15,(1) - ONSHORE,,,,,
975752,"NOW SAVE # 9, LLC",N7705,9709,WILDCAT-NO LA MONROE DIST,OSP-4,004,09,ACTIVE- INJECTION,V,17,AQUIFER REMEDIATION,0,07-AUG-2020,29-JUL-2020,,07-AUG-2020,043,18N,04E,E,37,OUACHITA,5,MONROE,0,32.5360386929413,-92.0798338824794,00,NO PRODUCT SPECIFIED,,920,AREA USDW VALUE FROM E LOG SN 180589 PER BYRONE,15,(1) - ONSHORE,,,,,
975753,"NOW SAVE # 9, LLC",N7705,9709,WILDCAT-NO LA MONROE DIST,OSP-5,005,09,ACTIVE- INJECTION,V,17,AQUIFER REMEDIATION,0,04-AUG-2020,29-JUL-2020,,04-AUG-2020,43,18N,04E,E,37,OUACHITA,5,MONROE,0,32.5360385539467,-92.0797917009489,00,NO PRODUCT SPECIFIED,,920,AREA USDW VALUE FROM E LOG SN 180589 PER BYRONE,15,(1) - ONSHORE,,,,,
975754,"NOW SAVE # 9, LLC",N7705,9709,WILDCAT-NO LA MONROE DIST,OSP-6,006,09,ACTIVE- INJECTION,V,17,AQUIFER REMEDIATION,0,04-AUG-2020,29-JUL-2020,,04-AUG-2020,043,18N,04E,E,37,OUACHITA,5,MONROE,0,32.5360355701227,-92.0797203294151,00,NO PRODUCT SPECIFIED,,920,AREA USDW VALUE FROM E LOG SN 180589 PER BYRONE,15,(1) - ONSHORE,,,,,
975755,"NOW SAVE # 9, LLC",N7705,9709,WILDCAT-NO LA MONROE DIST,OSP-7,007,09,ACTIVE- INJECTION,V,17,AQUIFER REMEDIATION,0,03-AUG-2020,29-JUL-2020,,03-AUG-2020,043,18N,04E,E,37,OUACHITA,5,MONROE,0,32.5360107046497,-92.0796815059799,00,NO PRODUCT SPECIFIED,,920,AREA USDW VALUE FROM E LOG SN 180589 PER BYRONE,15,(1) - ONSHORE,,,,,
975756,"NOW SAVE # 9, LLC",N7705,9709,WILDCAT-NO LA MONROE DIST,OSP-8,008,09,ACTIVE- INJECTION,V,17,AQUIFER REMEDIATION,0,06-AUG-2020,29-JUL-2020,,06-AUG-2020,043,18N,04E,E,37,OUACHITA,5,MONROE,0,32.5360142123739,-92.0799118693732,00,NO PRODUCT SPECIFIED,,920,AREA USDW VALUE FROM E LOG SN 180589 PER BYRONE,15,(1) - ONSHORE,,,,,
975757,"NOW SAVE # 9, LLC",N7705,9709,WILDCAT-NO LA MONROE DIST,OSP-9,009,09,ACTIVE- INJECTION,V,17,AQUIFER REMEDIATION,0,05-AUG-2020,29-JUL-2020,,05-AUG-2020,043,18N,04E,E,37,OUACHITA,5,MONROE,0,32.5360030256689,-92.0798535145544,00,NO PRODUCT SPECIFIED,,920,AREA USDW VALUE FROM E LOG SN 180589 PER BYRONE,15,(1) - ONSHORE,,,,,
975758,"NOW SAVE # 9, LLC",N7705,9709,WILDCAT-NO LA MONROE DIST,OSP-10,10,09,ACTIVE- INJECTION,V,17,AQUIFER REMEDIATION,0,05-AUG-2020,29-JUL-2020,,05-AUG-2020,043,18N,04E,E,37,OUACHITA,5,MONROE,0,32.535980940882,-92.0798244126985,00,NO PRODUCT SPECIFIED,,920,AREA USDW VALUE FROM E LOG SN 180589 PER BYRONE,15,(1) - ONSHORE,,,,,
975759,"NOW SAVE # 9, LLC",N7705,9709,WILDCAT-NO LA MONROE DIST,OSP-11,011,09,ACTIVE- INJECTION,V,17,AQUIFER REMEDIATION,0,04-AUG-2020,29-JUL-2020,,04-AUG-2020,043,18N,04E,E,37,OUACHITA,5,MONROE,0,32.5359861279324,-92.0797302903092,00,NO PRODUCT SPECIFIED,,920,AREA USDW VALUE FROM E LOG SN 180589 PER BYRONE,15,(1) - ONSHORE,,,,,
975760,"NOW SAVE # 9, LLC",N7705,9709,WILDCAT-NO LA MONROE DIST,OSP-12,012,09,ACTIVE- INJECTION,V,17,AQUIFER REMEDIATION,0,04-AUG-2020,29-JUL-2020,,04-AUG-2020,043,18N,04E,E,37,OUACHITA,5,MONROE,0,32.5359557332352,-92.0796817578924,00,NO PRODUCT SPECIFIED,,920,AREA USDW VALUE FROM E LOG SN 180589 PER BYRONE,15,(1) - ONSHORE,,,,,
975761,"NOW SAVE # 9, LLC",N7705,9709,WILDCAT-NO LA MONROE DIST,OSP-13,013,09,ACTIVE- INJECTION,V,17,AQUIFER REMEDIATION,0,05-AUG-2020,29-JUL-2020,,05-AUG-2020,043,18N,04E,E,37,OUACHITA,5,MONROE,0,32.5359917640888,-92.0797724466297,00,NO PRODUCT SPECIFIED,,920,AREA USDW VALUE FROM E LOG SN 180589 PER BYRONE,15,(1) - ONSHORE,,,,,
975762,"NOW SAVE # 9, LLC",N7705,9709,WILDCAT-NO LA MONROE DIST,OSP-14,014,09,ACTIVE- INJECTION,V,17,AQUIFER REMEDIATION,0,05-AUG-2020,29-JUL-2020,,05-AUG-2020,043,18N,04E,E,37,OUACHITA,5,MONROE,0,32.5359505996836,-92.0797921039032,00,NO PRODUCT SPECIFIED,,920,AREA USDW VALUE FROM E LOG SN 180589 PER BYRONE,15,(1) - ONSHORE,,,,,
975763,"NOW SAVE # 9, LLC",N7705,9709,WILDCAT-NO LA MONROE DIST,OSP-15,015,09,ACTIVE- INJECTION,V,17,AQUIFER REMEDIATION,0,05-AUG-2020,29-JUL-2020,,05-AUG-2020,043,18N,04E,E,37,OUACHITA,5,MONROE,0,32.5359393701473,-92.0797207702211,00,NO PRODUCT SPECIFIED,,920,AREA USDW VALUE FROM E LOG SN 180589 PER BYRONE,15,(1) - ONSHORE,,,,,
975764,"NOW SAVE # 9, LLC",N7705,9709,WILDCAT-NO LA MONROE DIST,OSP-16,016,09,ACTIVE- INJECTION,V,17,AQUIFER REMEDIATION,0,05-AUG-2020,29-JUL-2020,,05-AUG-2020,084,18N,04E,E,37,OUACHITA,5,MONROE,0,32.5359507921338,-92.0798505090433,00,NO PRODUCT SPECIFIED,,920,AREA USDW VALUE FROM E LOG SN 180589 PER BYRONE,15,(1) - ONSHORE,,,,,
975765,"NOW SAVE # 9, LLC",N7705,9709,WILDCAT-NO LA MONROE DIST,OSP-17,017,09,ACTIVE- INJECTION,V,17,AQUIFER REMEDIATION,0,06-AUG-2020,29-JUL-2020,,06-AUG-2020,043,18N,04E,E,37,OUACHITA,5,MONROE,0,32.5358954144029,-92.0797274611883,00,NO PRODUCT SPECIFIED,,920,AREA USDW VALUE FROM E LOG SN 180589 PER BYRONE,15,(1) - ONSHORE,,,,,
975766,"NOW SAVE # 9, LLC",N7705,9709,WILDCAT-NO LA MONROE DIST,OSP-18,018,09,ACTIVE- INJECTION,V,17,AQUIFER REMEDIATION,0,06-AUG-2020,29-JUL-2020,,06-AUG-2020,043,18N,04E,E,37,OUACHITA,5,MONROE,0,32.5358821206268,-92.0798638027174,00,NO PRODUCT SPECIFIED,,920,AREA USDW VALUE FROM E LOG SN 180589 PER BYRONE,15,(1) - ONSHORE,,,,,
975767,"NOW SAVE # 9, LLC",N7705,9709,WILDCAT-NO LA MONROE DIST,OSP-19,019,09,ACTIVE- INJECTION,V,17,AQUIFER REMEDIATION,0,06-AUG-2020,29-JUL-2020,,06-AUG-2020,043,18N,04E,E,37,OUACHITA,5,MONROE,0,32.5358380045083,-92.0798218227214,00,NO PRODUCT SPECIFIED,,920,AREA USDW VALUE FROM E LOG SN 180589 PER BYRONE,15,(1) - ONSHORE,,,,,
975768,"NOW SAVE # 9, LLC",N7705,9709,WILDCAT-NO LA MONROE DIST,OSP-20,020,09,ACTIVE- INJECTION,V,17,AQUIFER REMEDIATION,0,06-AUG-2020,29-JUL-2020,,06-AUG-2020,043,18N,04E,E,37,OUACHITA,5,MONROE,0,32.5358380045083,-92.0798218227214,00,NO PRODUCT SPECIFIED,,920,AREA USDW VALUE FROM E LOG SN 180589 PER BYRONE,15,(1) - ONSHORE,,,,,
252384,"NUGULF OPERATING, L.L.C.",N5043,7035,NEALE,VUA;INDIGO MINERALS LLC ETAL,001,03,PERMIT EXPIRED,,,,17011212750000,04-AUG-2021,21-JUL-2020,,04-AUG-2021,029,03S,11W,W,06,BEAUREGARD,2,LAFAYETTE,97,30.7675435228681,-93.5104870188359,00,NO PRODUCT SPECIFIED,,0,,8600,(1) - ONSHORE,,WILCOX,8600,8600,20-JUL-2021
252402,"NUGULF OPERATING, L.L.C.",N5043,8043,SECTION 28,SAINT MARTIN LAND COMPANY,001,03,PERMIT EXPIRED,,,,17099214210000,12-FEB-2021,10-AUG-2020,,12-FEB-2021,029,09S,07E,W,50,SAINT MARTIN,2,LAFAYETTE,4,30.2287778723987,-91.7729867158042,00,NO PRODUCT SPECIFIED,,0,,2311,(1) - ONSHORE,,MIOCENE,2311,,05-FEB-2021
251292,"NUGULF OPERATING, L.L.C.",N5043,5122,"LAKE BOEUF, SOUTHWEST",LIBBY & BLOUIN,001,10,ACTIVE - PRODUCING,,,,17057233120000,28-APR-2021,19-SEP-2018,16-OCT-2018,28-APR-2021,114,15S,17E,W,29,LAFOURCHE,2,LAFAYETTE,3,29.781247668667,-90.7187050922007,20,GAS,,0,,13791,(1) - ONSHORE,,ROBU L,14000,13900,17-MAR-2019
253025,"NUGULF OPERATING, L.L.C.",N5043,6236,LOTTIE,A WILBERTS SONS LLC,001,10,ACTIVE - PRODUCING,,,,17077206340000,07-JAN-2022,07-OCT-2021,20-OCT-2021,07-JAN-2022,034,06S,07E,W,39,POINTE COUPEE,2,LAFAYETTE,0,30.5597772926367,-91.7226214226085,10,OIL,,0,,12120,(1) - ONSHORE,,SPARTA,12262,11800,04-APR-2022
975256,"OLIPDP II, LLC",60067,5005,LAKE ARTHUR,STROHE BROTHERS LLC SWD,001,09,ACTIVE- INJECTION,II,5,PRODUCED SALT WATER,17053880880000,14-JUN-2022,04-APR-2018,15-JUN-2018,15-AUG-2018,022,10S,04W,W,27,JEFFERSON DAVIS,2,LAFAYETTE,0,30.1716538864198,-92.7685099663193,00,NO PRODUCT SPECIFIED,,1180,AREA USDW VALUE FROM E-LOG SN 105514 PER AB 03/07/2018,4672,(1) - ONSHORE,,,,,
976008,"ONEOK HYDROCARBON, L.P.",60080,7010,NAPOLEONVILLE,ENLINK SWD,005,09,ACTIVE- INJECTION,II,5,PRODUCED SALT WATER,17007880800000,15-APR-2026,07-MAR-2023,15-APR-2023,28-JUN-2023,041,12S,13E,E,04,ASSUMPTION,2,LAFAYETTE,0,30.0195583463267,-91.135923005728,00,NO PRODUCT SPECIFIED,625,,USDW VALUE PER KAELYNT 5/31/2023,5824,(1) - ONSHORE,,,,,
976009,"ONEOK HYDROCARBON, L.P.",60080,7010,NAPOLEONVILLE,ENLINK SWD,006,09,ACTIVE- INJECTION,II,5,PRODUCED SALT WATER,17007880810000,15-APR-2026,07-MAR-2023,17-JAN-2025,25-MAR-2025,041,12S,13E,E,04,ASSUMPTION,2,LAFAYETTE,0,30.019634768492,-91.1355405102532,00,NO PRODUCT SPECIFIED,620,,PER SRC 2/25/2025,6625,(1) - ONSHORE,,,,,
